Driver_ID,Age,Experience_Years,Average_Speed,Harsh_Braking_Count,Night_Driving_Hours,Distance_Per_Day,Mobile_Usage_Time,Traffic_Violations,Accident_History,Driving_Score,Risk_Level,Insurance_Premium
DRV01146,28,3,35.1,0,3.5,98.6,0.7,2,0,84,Medium,11849.59
DRV01147,18,0,78.3,1,3.3,74.0,3.4,0,0,82,Low,8384.66
DRV01148,22,4,54.4,0,2.1,66.0,7.8,3,0,71,Medium,14056.22
DRV01149,33,14,61.4,0,3.0,65.5,3.5,1,1,85,Low,7516.46
DRV01150,18,0,36.9,8,3.9,10.2,2.9,0,3,43,High,20572.8
DRV01151,65,31,63.2,2,6.2,12.3,5.0,0,0,86,Low,5617.6
DRV01152,38,13,69.3,5,6.8,51.2,17.2,1,4,20,High,20402.78
DRV01153,43,15,59.4,6,1.2,72.4,11.0,2,0,71,Medium,10617.64
DRV01154,28,1,82.1,4,0.3,46.2,15.7,0,0,66,Medium,10618.65
DRV01155,22,4,71.3,13,6.1,71.8,11.4,1,0,36,High,16827.97
DRV01156,68,34,84.7,0,7.1,5,15.9,2,0,63,Medium,10857.71
DRV01157,34,16,80.7,1,4.1,41.3,12.9,0,0,80,Low,6641.17
DRV01158,50,29,83.9,0,4.6,38.6,11.1,0,0,89,Low,6081.49
DRV01159,57,28,53.7,13,0.7,89.3,10.8,0,1,69,Medium,11226.9
DRV01160,63,9,62.4,2,1.4,37.2,1.6,0,0,94,Low,6013.76
DRV01161,58,15,41.3,8,4.7,75.2,19.2,1,0,62,Medium,11041.63
DRV01162,61,7,74.9,0,6.0,92.8,5.6,0,0,80,Low,6767.8
DRV01163,70,52,50.2,1,5.8,38.1,21.5,0,3,49,High,17219.49
DRV01164,54,6,52.9,0,5.0,60.1,10.8,4,0,63,Medium,12891.03
DRV01165,28,9,76.2,1,5.1,99.1,12.9,0,2,60,Medium,12755.06
DRV01166,63,25,55.5,4,3.3,52.0,0.9,0,1,88,Low,6527.07
DRV01167,30,4,52.4,4,3.3,39.3,9.6,0,0,79,Low,6561.02
DRV01168,35,1,71.1,2,0.8,59.8,2.9,0,0,90,Low,7400.13
DRV01169,31,13,35.4,12,0.9,66.8,8.9,0,1,66,Medium,11494.4
DRV01170,59,6,52.3,0,2.4,88.2,10.6,1,2,66,Medium,13166.16
DRV01171,41,4,59.8,3,6.4,76.7,33.5,0,2,44,High,17763.9
DRV01172,38,18,29.7,2,2.8,46.3,4.0,0,0,99,Low,4662.26
DRV01173,52,21,56.2,1,9.4,23.0,10.0,1,0,84,Low,7115.37
DRV01174,39,0,78.5,8,0.5,83.3,7.4,1,0,62,Medium,12337.03
DRV01175,70,52,68.6,1,1.5,62.2,9.6,1,0,92,Low,5358.56
DRV01176,36,9,53.8,3,2.4,76.4,17.1,3,1,57,Medium,13465.46
DRV01177,58,28,55.5,2,8.6,28.4,16.5,0,3,54,High,17820.44
DRV01178,70,11,50.3,0,1.1,6.0,3.3,2,1,76,Medium,11242.09
DRV01179,21,3,55.6,2,2.6,5,4.6,0,0,89,Low,6795.63
DRV01180,63,5,52.9,0,2.2,35.1,5.5,0,0,97,Low,6489.49
DRV01181,54,2,47.9,2,6.5,77.7,9.0,0,1,63,Medium,12558.76
DRV01182,29,11,50.5,2,0.7,52.5,4.5,1,2,66,Medium,11514.9
DRV01183,19,1,61.9,12,2.6,60.7,2.8,0,2,47,High,19092.87
DRV01184,53,35,79.1,1,2.3,88.2,21.4,0,0,89,Low,6056.67
DRV01185,25,7,55.2,5,3.1,21.6,7.8,0,0,85,Low,6468.72
DRV01186,67,31,38.3,0,2.8,23.2,4.3,0,0,100,Low,6072.01
DRV01187,47,24,39.5,0,3.1,43.2,6.6,0,2,84,Medium,11567.89
DRV01188,69,43,58.1,6,2.5,37.1,4.1,0,0,84,Low,5126.26
DRV01189,47,16,26.1,2,5.0,47.0,17.4,1,0,79,Low,7301.61
DRV01190,21,0,61.8,1,7.5,66.5,11.9,0,2,55,Medium,14551.71
DRV01191,64,36,83.9,0,1.2,19.3,20.7,0,0,93,Low,6211.29
DRV01192,48,8,43.2,0,4.2,15.8,0.5,0,0,95,Low,5820.92
DRV01193,25,2,39.8,5,1.0,68.4,29.5,3,0,50,Medium,13578.85
DRV01194,25,1,69.7,0,4.2,63.7,3.4,1,0,75,Low,7855.05
DRV01195,57,13,78.3,2,2.2,55.2,14.7,2,1,60,Medium,12353.82
DRV01196,66,18,61.1,0,3.7,57.3,10.6,2,0,83,Medium,10614.92
DRV01197,56,18,55.9,6,1.4,51.1,7.5,1,1,83,Low,7868.62
DRV01198,63,42,44.6,6,3.9,38.7,9.0,0,3,51,High,17312.11
DRV01199,42,9,58.7,7,1.7,35.4,3.5,0,0,80,Low,6202.19
DRV01200,53,31,56.3,3,2.8,62.3,2.5,0,0,100,Low,6051.87
DRV01201,51,6,51.2,7,7.9,63.6,14.0,1,0,55,Medium,12305.55
DRV01202,57,23,71.7,2,2.3,34.6,6.3,0,1,89,Low,6740.17
DRV01203,45,26,63.6,2,0.9,63.9,5.3,0,0,100,Low,4412.43
DRV01204,50,7,61.6,9,6.9,49.3,2.8,1,0,61,Medium,12174.35
DRV01205,52,0,28.9,4,2.8,43.4,1.4,4,1,43,High,19150.2
DRV01206,20,1,46.5,2,1.6,53.3,1.8,0,0,91,Low,7770.56
DRV01207,69,25,69.3,0,3.7,81.4,10.8,0,0,93,Low,5559.25
DRV01208,19,0,59.2,0,4.8,49.7,4.5,1,2,57,Medium,14735.01
DRV01209,45,12,49.6,1,0.7,53.3,3.5,0,0,100,Low,5826.39
DRV01210,24,2,79.9,0,0.7,40.7,8.8,0,2,72,Medium,13543.62
DRV01211,34,7,25,0,5.4,32.4,28.2,0,0,77,Low,8695.0
DRV01212,22,2,59.0,3,3.2,41.1,6.1,1,2,52,Medium,14728.91
DRV01213,49,14,51.6,3,5.0,35.2,7.6,0,0,86,Low,6035.64
DRV01214,31,7,56.8,2,1.8,55.4,4.1,0,1,90,Low,7365.16
DRV01215,56,18,27.4,21,2.8,21.7,16.8,0,0,53,Medium,11513.9
DRV01216,19,0,39.1,6,3.5,53.9,3.8,0,1,65,Medium,12990.07
DRV01217,52,5,60.3,5,3.8,84.3,32.5,0,0,74,Medium,12271.83
DRV01218,19,1,75.1,6,8.8,35.5,6.2,1,0,53,Medium,12963.43
DRV01219,50,14,42.5,2,2.8,36.8,4.0,0,0,92,Low,5532.69
DRV01220,23,1,66.6,0,4.0,28.3,14.2,0,2,59,Medium,13088.38
DRV01221,68,10,44.4,9,1.2,33.2,7.8,1,2,51,Medium,13483.83
DRV01222,20,2,42.5,1,6.9,78.0,8.4,0,2,58,Medium,13743.78
DRV01223,36,17,44.5,1,0.9,40.3,12.1,1,1,86,Low,7962.3
DRV01224,56,26,54.1,3,2.4,29.3,5.5,0,0,98,Low,5625.37
DRV01225,18,0,51.1,0,6.2,43.8,8.0,0,0,76,Low,7746.23
DRV01226,32,4,38.7,2,4.2,41.6,3.5,0,4,47,High,18969.43
DRV01227,54,4,38.1,0,2.0,63.2,24.9,1,1,64,Medium,13208.43
DRV01228,56,10,90.5,5,0.9,47.6,17.2,0,4,33,High,20305.11
DRV01229,53,32,69.9,7,0.4,60.1,6.2,0,0,88,Low,5891.74
DRV01230,30,11,57.1,3,2.5,53.6,19.2,2,1,61,Medium,12508.59
DRV01231,34,1,25,5,3.6,30.6,2.4,0,4,41,High,19251.83
DRV01232,57,11,77.6,11,3.6,31.6,10.9,0,3,25,High,19326.07
DRV01233,46,9,72.2,1,2.2,38.0,6.4,0,1,79,Low,6689.32
DRV01234,21,3,70.0,10,1.0,47.4,8.3,0,1,57,Medium,12423.57
DRV01235,43,6,47.4,14,4.5,56.6,12.0,1,0,48,High,16545.08
DRV01236,59,41,31.9,1,0.6,28.9,5.7,2,1,79,Medium,11563.48
DRV01237,38,13,57.8,6,2.0,52.1,7.2,0,2,60,Medium,11855.45
DRV01238,37,10,68.2,2,4.1,44.6,5.2,0,0,85,Low,6254.68
DRV01239,58,11,59.9,1,0.9,26.4,12.7,2,0,86,Medium,10634.99
DRV01240,29,1,64.1,13,7.1,65.8,31.8,0,0,35,High,16573.07
DRV01241,42,0,65.9,4,0.9,57.1,10.4,0,1,71,Medium,12214.94
DRV01242,48,18,42.0,4,4.0,45.5,8.8,0,1,67,Medium,11127.31
DRV01243,44,25,57.2,6,0.8,62.3,10.7,1,0,86,Low,7022.76
DRV01244,55,24,71.2,2,2.2,26.0,4.0,3,0,80,Medium,11567.46
DRV01245,62,14,25.1,1,6.1,46.9,1.8,0,0,89,Low,6032.79
DRV01246,39,4,79.1,0,1.1,14.2,46.5,0,0,67,Medium,10933.02
DRV01247,49,5,25.2,2,1.5,63.7,14.1,0,0,90,Low,7560.68
DRV01248,52,24,46.3,9,3.5,7.2,2.2,3,2,42,High,19237.2
DRV01249,30,0,25,15,2.1,98.5,5.0,0,2,35,High,18155.69
DRV01250,24,4,87.5,2,3.2,68.5,2.2,4,0,49,High,18773.64
DRV01251,41,8,57.6,3,7.7,55.9,15.8,1,0,66,Medium,11183.58
DRV01252,59,41,59.0,4,1.6,5,3.6,0,1,93,Low,6233.69
DRV01253,69,39,42.7,3,3.3,37.5,2.1,0,0,100,Low,5810.96
DRV01254,35,14,52.9,1,7.4,31.3,4.1,0,0,90,Low,6235.09
DRV01255,51,15,60.1,0,1.0,90.4,11.2,2,0,90,Medium,9970.9
DRV01256,29,8,82.4,4,3.7,7.6,3.1,0,0,81,Low,7224.84
DRV01257,47,13,54.5,0,8.4,53.0,29.6,1,1,61,Medium,12674.21
DRV01258,70,18,63.9,0,0.7,69.9,6.5,3,1,75,Medium,11245.94
DRV01259,35,13,63.6,3,1.1,7.9,8.1,0,1,84,Low,7005.06
DRV01260,64,1,32.3,9,0.1,58.7,5.8,1,0,70,Medium,11574.59
DRV01261,62,2,25,4,2.7,73.2,0.8,2,0,73,Medium,12110.29
DRV01262,32,4,75.4,1,2.5,48.3,13.2,1,0,71,Medium,11211.76
DRV01263,44,17,64.0,1,5.6,77.1,8.0,0,0,91,Low,6082.71
DRV01264,53,33,74.5,2,3.1,29.4,7.2,0,0,90,Low,5728.47
DRV01265,47,28,40.4,1,2.7,73.7,11.5,0,0,100,Low,5886.42
DRV01266,66,36,52.1,0,2.9,57.7,6.4,0,0,100,Low,4540.69
DRV01267,26,7,51.7,6,0.9,79.2,25.5,0,1,57,Medium,11566.55
DRV01268,45,8,61.9,11,2.1,59.9,8.9,2,2,34,High,19691.37
DRV01269,35,4,74.0,4,2.4,66.7,1.7,0,0,79,Low,6845.21
DRV01270,41,15,70.2,0,2.5,15.0,4.7,2,0,85,Medium,10341.38
DRV01271,53,20,83.3,1,0.6,15.5,14.4,0,0,91,Low,6472.68
DRV01272,23,1,64.2,11,3.5,47.6,2.2,3,1,32,High,19271.41
DRV01273,25,5,79.7,7,1.4,42.8,31.6,0,1,48,High,17157.16
DRV01274,54,8,59.3,0,2.7,53.9,0.9,0,1,91,Low,7101.28
DRV01275,50,19,44.8,1,3.7,39.9,12.4,2,0,84,Medium,10847.08
DRV01276,48,24,80.8,0,4.3,78.3,42.9,0,0,69,Medium,10497.55
DRV01277,67,46,58.6,1,1.2,41.6,14.8,1,0,96,Low,6001.14
DRV01278,68,50,55.7,2,3.4,22.5,5.7,0,0,100,Low,5979.5
DRV01279,63,16,86.7,2,3.6,12.9,6.4,2,1,54,Medium,11894.69
DRV01280,43,4,44.1,0,7.6,42.6,16.5,0,0,86,Low,7832.07
DRV01281,28,3,34.2,0,0.5,32.7,1.7,0,0,100,Low,6226.73
DRV01282,32,1,109.7,2,3.3,23.4,12.7,0,1,48,High,17472.87
DRV01283,42,1,54.1,4,2.6,34.2,14.9,2,1,56,Medium,13665.24
DRV01284,21,0,67.1,6,1.0,68.9,17.2,2,3,23,High,20718.49
DRV01285,34,14,43.2,0,1.9,23.2,9.8,1,2,68,Medium,12310.72
DRV01286,40,22,57.0,4,4.9,12.1,6.2,0,2,73,Medium,12185.0
DRV01287,26,0,70.2,2,5.2,30.4,2.1,1,2,63,Medium,13762.58
DRV01288,39,19,50.6,3,2.2,38.1,6.8,0,0,94,Low,5783.66
DRV01289,54,0,48.1,2,0.6,29.0,17.1,0,1,75,Low,9210.08
DRV01290,35,4,49.7,4,3.8,5,12.1,0,0,83,Low,7270.99
DRV01291,42,24,63.4,1,1.5,36.5,4.7,0,2,85,Medium,11416.59
DRV01292,52,16,60.3,0,1.2,55.8,6.3,0,1,96,Low,6350.27
DRV01293,44,26,51.3,0,6.3,27.8,5.2,2,0,81,Medium,10647.81
DRV01294,26,0,53.2,12,6.1,83.4,11.4,0,2,33,High,18841.2
DRV01295,55,37,59.8,2,1.6,27.4,8.3,0,0,100,Low,4906.19
DRV01296,40,16,62.8,16,1.0,65.0,3.1,2,0,54,Medium,11771.78
DRV01297,30,6,55.0,4,4.1,34.1,2.2,0,0,80,Low,6477.55
DRV01298,18,0,42.4,5,3.2,37.8,7.4,0,1,64,Medium,13899.49
DRV01299,62,30,70.1,1,3.3,79.9,18.9,2,0,76,Medium,10092.51
DRV01300,31,1,43.2,11,3.3,41.2,35.4,0,3,20,High,20770.3
DRV01301,24,4,74.6,2,1.5,77.3,3.3,4,0,60,Medium,13353.58
DRV01302,23,2,49.5,4,5.7,117.8,28.6,0,3,39,High,19778.41
DRV01303,63,12,50.8,5,4.4,13.8,5.7,0,2,67,Medium,12710.56
DRV01304,40,4,55.5,1,1.4,37.4,19.4,0,2,63,Medium,13294.8
DRV01305,18,0,42.1,1,7.9,83.3,7.1,0,0,77,Low,8469.98
DRV01306,19,0,64.9,4,7.5,47.4,2.3,2,0,61,Medium,13197.35
DRV01307,51,13,78.5,1,8.4,76.7,7.7,0,1,66,Medium,11485.99
DRV01308,49,0,42.7,3,2.3,47.8,26.2,0,1,66,Medium,12508.44
DRV01309,62,25,64.1,2,2.5,43.7,6.2,1,0,89,Low,5727.8
DRV01310,45,12,82.1,3,1.4,43.4,8.2,1,0,75,Low,7195.71
DRV01311,28,6,79.9,0,1.9,85.2,4.8,0,2,65,Medium,13213.67
DRV01312,62,20,57.0,4,8.7,61.7,9.8,3,1,48,High,16322.38
DRV01313,27,3,52.4,4,4.7,5,7.5,0,1,73,Medium,11637.33
DRV01314,36,14,68.1,1,0.6,45.5,4.9,0,1,91,Low,6157.23
DRV01315,23,5,73.7,3,2.6,7.8,17.2,0,1,69,Medium,12053.92
DRV01316,35,15,49.4,3,10,71.1,5.6,2,1,58,Medium,12316.97
DRV01317,33,13,45.6,7,2.5,67.7,12.5,3,0,60,Medium,12543.52
DRV01318,23,1,49.5,3,10,67.2,2.6,1,1,49,High,18522.12
DRV01319,54,24,33.4,0,2.9,75.9,3.5,1,4,58,High,18970.61
DRV01320,70,18,80.5,1,3.5,59.6,8.2,1,2,63,Medium,13545.57
DRV01321,46,18,38.0,2,0.9,66.3,14.1,0,0,96,Low,5731.66
DRV01322,25,1,44.3,0,1.2,70.3,5.5,1,1,83,Low,8983.74
DRV01323,59,10,83.5,4,5.1,7.2,6.8,0,2,50,Medium,13240.0
DRV01324,45,12,51.2,0,0.7,25.7,7.1,0,0,100,Low,5531.61
DRV01325,38,20,25,0,5.0,39.7,2.2,0,2,83,Medium,11769.09
DRV01326,56,19,61.0,6,2.5,79.0,16.1,0,0,87,Low,6512.02
DRV01327,40,11,53.1,1,4.5,19.9,13.6,0,0,84,Low,6627.62
DRV01328,70,42,43.6,0,1.2,5,13.1,1,0,95,Low,6872.77
DRV01329,62,44,71.2,1,2.3,11.1,8.4,0,0,90,Low,5961.06
DRV01330,53,29,67.9,3,3.2,52.4,2.8,0,0,89,Low,4573.51
DRV01331,53,14,74.0,3,7.0,28.9,10.8,0,0,72,Medium,9989.68
DRV01332,27,3,98.9,16,1.2,40.1,12.9,0,0,33,High,16775.68
DRV01333,27,2,75.5,2,2.4,102.5,13.2,0,1,70,Medium,12027.82
DRV01334,58,30,65.9,7,2.5,34.5,5.7,0,1,77,Low,7837.38
DRV01335,37,3,49.9,0,4.7,30.6,7.6,0,1,76,Low,7851.25
DRV01336,64,30,49.3,1,1.8,28.2,7.2,0,0,100,Low,5117.81
DRV01337,23,3,70.5,0,6.4,45.3,6.6,0,1,66,Medium,11850.59
DRV01338,31,9,49.3,1,1.4,75.2,5.4,0,0,94,Low,5394.2
DRV01339,24,1,57.1,1,6.1,37.7,10.8,0,0,76,Low,7567.54
DRV01340,28,6,39.6,0,4.1,49.6,3.4,1,0,92,Low,6837.38
DRV01341,51,30,48.1,1,4.4,27.8,13.6,2,1,72,Medium,12580.82
DRV01342,58,24,53.1,12,4.8,61.6,13.8,0,0,68,Medium,10677.58
DRV01343,19,1,42.5,19,3.7,50.0,8.3,0,0,40,High,17034.84
DRV01344,43,9,38.7,10,2.2,33.9,1.4,0,0,73,Medium,10927.03
DRV01345,48,6,83.5,14,3.7,57.2,3.0,1,0,42,High,16455.84
DRV01346,31,0,50.7,5,1.3,17.7,3.9,0,0,79,Low,8622.02
DRV01347,38,19,53.2,7,8.4,76.3,13.0,0,1,61,Medium,12752.38
DRV01348,66,16,84.9,1,1.5,7.4,21.2,0,0,78,Low,6114.22
DRV01349,33,7,77.3,1,3.8,5,11.9,0,0,80,Low,6017.49
DRV01350,62,35,63.4,3,3.2,63.1,17.4,0,0,91,Low,5369.09
DRV01351,51,17,65.6,13,2.8,56.2,4.1,1,0,60,Medium,11739.55
DRV01352,40,6,52.2,2,2.2,84.7,3.4,0,0,91,Low,6884.09
DRV01353,37,12,66.2,3,3.7,42.1,3.5,0,0,93,Low,6363.23
DRV01354,47,10,78.1,3,4.0,10.7,12.1,2,3,28,High,19547.46
DRV01355,69,5,77.4,11,1.8,32.6,6.1,0,0,64,Medium,11586.78
DRV01356,52,23,68.3,8,1.4,52.8,1.4,0,0,87,Low,6141.0
DRV01357,24,0,50.5,5,2.6,81.6,15.2,1,0,72,Medium,12409.96
DRV01358,59,20,49.7,3,1.9,5,14.8,2,0,80,Medium,12168.1
DRV01359,37,6,61.0,1,7.0,41.0,23.5,0,0,76,Low,8033.49
DRV01360,64,10,60.7,20,4.3,60.2,3.4,0,4,20,High,21807.15
DRV01361,32,0,60.3,2,0.7,66.0,15.1,0,3,63,High,18790.15
DRV01362,27,7,46.6,6,1.7,33.9,4.1,0,0,92,Low,6111.48
DRV01363,65,37,46.4,2,1.6,41.6,17.1,0,0,96,Low,5845.88
DRV01364,69,37,68.4,9,0.3,8.1,3.9,1,0,80,Low,6587.02
DRV01365,70,46,32.2,4,3.6,71.4,9.5,0,2,67,Medium,12255.37
DRV01366,56,11,62.6,1,3.5,44.5,15.4,0,2,70,Medium,12357.15
DRV01367,56,2,64.9,4,2.4,17.9,5.8,0,1,75,Low,8294.71
DRV01368,58,12,31.9,0,1.4,60.4,10.7,0,1,95,Low,6796.32
DRV01369,69,47,40.1,8,0.6,24.5,6.0,1,0,84,Low,6842.84
DRV01370,57,39,57.8,3,5.8,70.5,3.0,0,2,79,Medium,11531.94
DRV01371,33,7,48.5,0,1.0,42.6,15.4,0,2,67,Medium,13150.14
DRV01372,30,11,55.8,6,1.4,11.3,6.2,1,0,82,Low,6550.59
DRV01373,56,37,60.2,2,2.4,46.3,19.8,0,1,80,Low,7878.91
DRV01374,46,15,56.8,0,2.7,85.3,3.8,1,0,95,Low,6318.11
DRV01375,49,30,53.9,9,3.7,61.3,2.5,0,0,82,Low,6137.27
DRV01376,41,18,56.5,3,1.0,34.1,29.2,0,0,84,Low,5957.92
DRV01377,60,37,44.0,2,5.5,62.8,8.1,1,1,77,Low,7731.89
DRV01378,42,2,51.7,2,4.5,64.0,2.8,0,1,75,Low,8175.45
DRV01379,35,17,64.8,7,0.7,34.3,4.1,3,0,74,Medium,11840.41
DRV01380,50,7,53.2,8,3.5,19.0,0.6,0,0,76,Low,6906.7
DRV01381,37,9,58.0,4,0.5,5,11.8,2,0,72,Medium,11308.1
DRV01382,38,16,45.8,1,2.5,82.7,7.9,1,1,81,Low,7064.11
DRV01383,60,11,64.7,10,1.2,56.5,4.8,0,0,68,Medium,10094.39
DRV01384,67,44,62.6,7,2.8,40.2,8.0,4,0,57,Medium,12386.72
DRV01385,28,8,55.5,3,0.6,37.0,8.3,1,0,86,Low,6999.67
DRV01386,30,11,65.7,3,1.4,66.5,6.5,1,0,91,Low,6010.04
DRV01387,53,0,76.7,0,2.6,36.0,4.0,1,0,73,Medium,11596.12
DRV01388,45,5,69.8,10,3.6,11.8,23.5,1,0,42,High,15800.68
DRV01389,52,25,65.8,1,3.6,71.7,3.0,0,1,90,Low,6257.28
DRV01390,32,11,52.3,3,3.3,41.1,7.0,1,1,77,Low,8326.26
DRV01391,63,44,97.2,2,2.4,55.4,8.3,0,1,81,Low,8014.99
DRV01392,52,33,76.8,1,6.4,68.6,9.3,0,0,83,Low,6026.32
DRV01393,55,26,40.7,1,5.1,33.8,9.9,0,1,84,Low,6233.31
DRV01394,42,11,48.1,3,6.3,6.0,7.1,0,0,81,Low,6854.37
DRV01395,54,10,51.7,1,2.8,62.2,19.7,2,0,70,Medium,11051.23
DRV01396,58,30,71.8,2,6.3,74.0,7.8,0,1,70,Medium,10847.4
DRV01397,49,16,35.3,7,1.9,34.7,12.9,0,0,84,Low,7019.14
DRV01398,51,21,65.1,3,3.5,85.5,6.0,0,0,99,Low,5619.49
DRV01399,60,40,42.0,0,2.5,45.8,1.6,0,2,93,Medium,11146.11
DRV01400,35,17,65.6,0,1.5,28.4,11.0,2,1,74,Medium,11859.58
DRV01401,70,34,36.9,5,1.8,37.5,8.2,0,2,70,Medium,11987.43
DRV01402,18,0,62.9,1,2.5,48.0,2.8,1,0,85,Low,9400.11
DRV01403,40,12,52.6,5,1.4,77.6,11.0,5,0,48,High,17195.7
DRV01404,48,29,57.4,0,3.0,43.3,3.0,0,2,88,Medium,11404.02
DRV01405,36,9,69.6,3,1.8,42.3,8.3,0,2,71,Medium,13254.26
DRV01406,42,4,59.9,1,2.2,35.9,4.2,0,0,94,Low,7525.72
DRV01407,59,18,54.4,2,3.1,50.2,11.0,0,1,82,Low,6663.6
DRV01408,24,6,63.2,1,0.2,32.4,17.7,0,2,71,Medium,12733.81
DRV01409,65,15,39.5,11,5.5,69.7,13.7,0,1,50,Medium,11665.6
DRV01410,33,11,34.3,1,2.1,35.0,15.0,2,0,80,Medium,10852.59
DRV01411,25,5,35.9,2,0.6,50.2,10.7,0,1,81,Low,8459.41
DRV01412,35,15,59.9,0,6.5,70.7,30.6,2,0,69,Medium,10601.47
DRV01413,25,5,36.2,15,2.9,29.9,26.9,0,0,45,High,16491.57
DRV01414,30,1,41.6,8,0.7,43.3,24.5,1,0,64,Medium,12302.19
DRV01415,50,11,65.8,1,1.3,19.7,4.4,0,0,96,Low,5214.86
DRV01416,25,7,52.1,7,1.5,25.0,4.9,1,0,67,Medium,11085.48
DRV01417,40,13,53.9,1,2.4,33.8,9.5,2,1,65,Medium,12538.26
DRV01418,37,7,62.0,3,3.8,71.3,13.6,3,0,56,Medium,12214.11
DRV01419,68,1,55.1,3,3.6,37.1,12.0,0,3,48,High,18625.48
DRV01420,63,5,42.1,2,1.9,41.8,6.1,2,1,66,Medium,12239.96
DRV01421,46,5,27.6,6,5.4,29.6,10.5,1,2,47,High,18398.78
DRV01422,46,23,35.6,3,10,28.5,25.9,0,0,65,Medium,9612.76
DRV01423,46,28,60.4,1,3.9,50.0,23.2,1,0,75,Low,6749.67
DRV01424,51,25,65.5,0,3.4,46.7,8.6,1,0,83,Low,5222.48
DRV01425,52,5,52.4,3,7.0,100.8,29.4,0,2,47,High,17596.99
DRV01426,54,3,51.8,7,1.5,57.9,2.6,0,0,80,Low,6456.59
DRV01427,47,23,88.3,1,1.0,51.4,11.9,0,0,91,Low,5975.53
DRV01428,54,30,49.9,1,1.0,80.4,10.7,1,2,76,Medium,12007.75
DRV01429,38,1,67.8,5,1.5,34.1,6.9,1,0,68,Medium,11917.33
DRV01430,46,2,61.0,5,2.5,69.7,7.1,0,0,78,Low,7677.99
DRV01431,66,27,77.1,1,4.8,66.3,6.7,0,1,76,Low,6927.67
DRV01432,68,7,68.7,1,1.1,59.8,5.1,0,2,69,Medium,12027.4
DRV01433,67,41,56.9,9,1.9,49.6,7.5,0,1,73,Medium,11079.42
DRV01434,24,4,75.8,11,4.4,47.9,10.9,2,0,39,High,18785.95
DRV01435,25,0,65.7,0,3.1,76.5,5.5,0,0,93,Low,6356.75
DRV01436,34,8,50.2,3,3.8,24.4,21.8,0,0,82,Low,7156.09
DRV01437,34,0,49.1,3,9.0,41.7,10.2,2,1,39,High,19046.18
DRV01438,33,10,25.1,0,3.1,36.1,21.4,2,2,55,Medium,13174.47
DRV01439,20,0,54.3,2,3.4,63.4,9.8,0,1,75,Low,9182.36
DRV01440,32,3,35.6,2,5.5,70.9,13.4,3,0,61,Medium,12277.91
DRV01441,19,0,42.6,1,6.8,41.3,26.9,0,0,73,Medium,12482.34
DRV01442,46,14,66.4,1,0.3,62.2,9.9,1,0,92,Low,6414.95
DRV01443,67,15,70.3,0,3.1,18.9,2.8,0,1,83,Low,6251.88
DRV01444,55,35,31.9,16,1.5,54.3,2.4,0,0,70,Medium,10677.98
DRV01445,62,41,53.4,0,3.5,34.9,1.5,0,0,100,Low,5161.16
DRV01446,18,0,41.3,4,0.6,40.5,6.7,0,1,75,Low,9163.37
DRV01447,41,6,41.1,0,2.2,64.2,6.4,0,0,100,Low,6037.69
DRV01448,18,0,61.4,2,1.4,32.0,14.5,0,0,86,Low,7593.64
DRV01449,65,32,51.8,1,1.1,49.6,30.0,0,0,96,Low,6312.33
DRV01450,54,10,25,0,2.0,26.0,4.9,2,3,58,High,18864.79
DRV01451,23,5,50.9,0,0.8,56.1,1.0,1,0,99,Low,6260.84
DRV01452,42,19,81.7,2,4.3,53.1,4.9,0,1,74,Medium,10597.61
DRV01453,53,1,81.6,1,2.2,41.4,12.2,0,0,82,Low,8062.6
DRV01454,38,17,31.2,0,2.7,25.4,17.9,2,0,75,Medium,10296.29
DRV01455,50,26,70.5,28,1.8,67.2,1.2,0,1,38,High,16901.92
DRV01456,25,0,35.8,3,0.8,49.9,1.8,1,0,87,Low,6990.64
DRV01457,30,6,37.8,0,1.4,23.6,5.0,0,0,99,Low,6039.24
DRV01458,28,1,64.8,2,1.8,109.4,2.2,1,0,84,Low,7514.3
DRV01459,18,0,58.7,0,1.5,47.2,1.0,0,0,95,Low,6986.78
DRV01460,33,3,57.0,2,6.4,46.7,2.6,0,0,75,Low,6622.1
DRV01461,23,3,34.0,0,1.6,31.7,4.5,1,1,84,Low,8579.06
DRV01462,47,23,57.0,0,7.0,40.9,11.1,0,2,76,Medium,11562.7
DRV01463,34,12,58.2,10,7.6,55.7,10.4,0,0,68,Medium,11290.83
DRV01464,46,2,75.6,0,0.9,35.5,14.1,0,0,78,Low,6722.48
DRV01465,27,0,62.6,7,0.3,65.3,6.5,0,0,74,Medium,12062.62
DRV01466,56,38,57.9,4,0.6,79.7,31.8,1,1,67,Medium,11853.25
DRV01467,50,9,78.4,2,4.0,31.3,10.7,0,0,77,Low,6993.27
DRV01468,32,12,77.4,0,2.0,30.2,4.9,0,0,94,Low,5916.17
DRV01469,67,35,77.3,1,3.6,38.7,21.2,0,0,80,Low,5393.91
DRV01470,25,0,78.1,0,1.8,60.1,1.9,0,0,88,Low,7288.84
DRV01471,65,11,68.6,3,0.7,97.5,1.3,3,1,70,Medium,12753.46
DRV01472,45,24,39.8,5,5.7,101.4,5.4,0,2,62,Medium,11314.14
DRV01473,46,13,89.2,1,4.3,44.3,0.6,1,1,69,Medium,12578.33
DRV01474,49,9,57.1,12,0.8,70.2,10.8,0,0,67,Medium,10051.15
